gene_id	mutation_category	events_n	dist	probability
MYRF	missense	5	394.2	0.07764592235407763
MYRIP	missense	2	15.0,nan	0.013672986327013671
MYSM1	missense	3	1125.7	0.8892511107488893
MYT1L	missense	14	596.2	0.07160292839707162
MYT1	missense	4	846.8	0.5200874799125201
N4BP1	missense	4	585.3	0.3587096412903587
N4BP2	missense	2	540.0	0.19115480884519118
NAA10	missense	21	25.3	1.010100999897969e-08
NAA15	missense	5	420.9	0.17157082842917157
NAA25	missense	3	613.2	0.38426561573438417
NAALAD2	missense	4	683.4	0.6932663067336933
NAALADL1	missense	2	135.0	0.11401988598011405
NAALADL2	missense	4	1021.3	0.9781470218529782
NACAD	missense	2	534.0	0.21004378995621
NACA	missense	5	1153.4	0.2524447475552524
NACC1	missense	11	115.6	0.00013799986200013802
NADK	missense	4	193.7,nan	0.08711191288808709
NAGA	missense	2	736.0,nan,nan	0.849085150914849
NAGK	missense	2	125.0	0.20267279732720267
NAIF1	missense	3	421.1	0.8829231170768829
NALCN	missense	14	625.2	0.0015939984060015944
NAMPT	missense	2	444.0	0.5028794971205028
NANOS1	missense	2	603.0	0.9037050962949037
NAP1L1	missense	3	932.0,nan,nan	0.9596620403379597
NAPA	missense	2	107.0	0.2467717532282468
NAPRT	missense	2	569.0	0.52992747007253
NARS	missense	3	280.9	0.26981173018826976
NAT14	missense	2	480.0	0.9753330246669754
NAT2	missense	2	210.0	0.42463357536642476
NAT8L	missense	2	12.0	0.029517970482029525
NAV1	missense	4	258.9	0.009627990372009624
NAV2	missense	5	1396.5	0.26759773240226753
NAV3	missense	3	1282.1	0.31236768763231226
NBAS	missense	10	2061.1	0.9225440774559226
NBEAL1	missense	8	1886.6	0.505053494946505
NBEAL2	missense	9	2244.7	0.8211631788368213
NBEA	missense	6	1400.2,nan,nan	0.12401587598412402
NBN	missense	3	498.0	0.4030475969524029
NCAM1	missense	5	949.5	0.8998291001708998
NCAM2	missense	3	542.2	0.40351359648640317
NCAN	missense	2	270.0	0.1402938597061403
NCAPD2	missense	4	1473.7	0.8445251554748445
NCAPD3	missense	7	1046.5	0.49853450146549827
NCAPG2	missense	5	1008.2,nan	0.7756362243637757
NCAPH	missense	3	293.1	0.18782981217018782
NCBP3	missense	3	435.0	0.41540758459241534
NCDN	missense	2	1768.0,nan	0.9571670428329572
NCEH1	missense	2	556.0	0.6181293818706182
NCF2	missense	2	348.0,nan	0.3969966030033969
NCK1	missense	2	92.0,nan	0.15884784115215883
NCKAP1	missense	2	838.0	0.42902157097842886
NCKAP5L	missense	2	1112.0	0.47582352417647567
NCKAP5	missense	3	2643.5,nan	0.9063930936069063
NCKIPSD	missense	3	155.4	0.06650693349306651
NCLN	missense	4	592.1	0.8591601408398591
NCOA2	missense	6	1145.1	0.6156143843856157
NCOA3	missense	5	929.9	0.3848046151953847
NCOA5	missense	2	489.0	0.5078244921755077
NCOA6	missense	2	348.0,nan	0.11037188962811036
NCOR1	missense	6	1001.9	0.08380591619408383
NCOR2	missense	7	2420.3	0.9504960495039505
NCR3	missense	2	1.0	0.012178987821012179
NCSTN	missense	2	162.0	0.14704985295014708
NDC1	missense	2	804.0	0.6122903877096123
NDC80	missense	3	823.7	0.8375241624758376
NDEL1	missense	3	114.0	0.1362088637911362
NDOR1	missense	2	43.0	0.04884095115904884
NDRG4	missense	2	250.0	0.4109795890204111
NDST1	missense	2	489.0	0.34005965994033993
NDUFA4L2	missense	3	45.3	0.30212969787030214
NDUFA9	missense	2	438.0	0.5828014171985829
NDUFAF6	missense	2	9.0	0.0276969723030277
NDUFS1	missense	2	610.0	0.48175251824748166
NDUFS3	missense	2	567.0	0.8899621100378899
NDUFV3	missense	2	109.0	0.147973852026148
NEBL	missense	3	1168.1	0.766019233980766
NEB	missense	16	6013.6,nan,nan,nan	0.6327923672076327
NECAB2	missense	6	354.6	0.8138231861768138
NECAB3	missense	2	576.0	0.7475222524777476
NECTIN2	missense	2	256.0	0.2946307053692946
NECTIN3	missense	2	745.0	0.6696043303956696
NEDD4L	missense	7	457.9	0.12925687074312925
NEDD4	missense	4	1313.7	0.7861692138307863
NEDD8	missense	3	84.5	0.7275762724237276
NEK10	missense	3	501.1	0.21128578871421128
NEK11	missense	3	959.0,nan,nan	0.9458830541169458
NEK1	missense	3	1602.7	0.8554971445028555
NEK7	missense	2	106.0,nan	0.22118077881922116
NEK8	missense	4	910.3	0.9791550208449792
NEK9	missense	3	235.4	0.08225491774508224
NELFA	missense	3	500.9	0.6268053731946268
NELFB	missense	3	277.6	0.2523867476132523
NELL1	missense	3	630.2	0.49324850675149334
NELL2	missense	2	972.0	0.5886804113195887
NEMF	missense	3	1837.0	0.9878620121379879
NEO1	missense	2	1434.0,nan	0.5370564629435373
NET1	missense	2	276.0	0.27781272218727776
NEU4	missense	3	204.1	0.2128127871872128
NEURL1	missense	2	582.0	0.62990037009963
NEURL4	missense	5	784.1	0.20054279945720052
NEUROD2	missense	2	306.0	0.46684353315646687
NEXMIF	missense	2	4044.0	0.9854840145159854
NF1	missense	9	952.9	0.008596991403008597
NFAT5	missense	3	276.3	0.04818095181904819
NFATC1	missense	4	633.0	0.4371065628934371
NFATC2	missense	3	458.2	0.2682537317462682
NFATC4	missense	4	134.6	0.010375989624010375
NFE2L1	missense	4	92.2	0.007473992526007476
NFE2L2	missense	7	213.9	0.026127973872026124
NFIA	missense	5	133.1	0.018099981900018103
NFIB	missense	4	258.6	0.18434981565018432
NFIC	missense	3	373.8	0.4720655279344721
NFIX	missense	10	79.5	2.8999971000028976e-05
NFKB1	missense	2	1428.0	0.744916255083745
NFKB2	missense	3	378.7	0.23643276356723644
NFKBIZ	missense	3	657.4	0.5641614358385643
NFRKB	missense	2	91.0	0.04802695197304803
NFX1	missense	5	943.7	0.693012306987693
NGEF	missense	2	25.0	0.025568974431025574
NHSL1	missense	3	777.8	0.24908275091724896
NHS	missense	2	1095.0	0.3809916190083809
NID1	missense	3	1484.3	0.8126671873328126
NID2	missense	4	1278.1	0.7019712980287018
NINL	missense	3	255.6	0.052490947509052505
NIN	missense	3	524.0,nan	0.0833999166000834
NIPBL	missense	12	2064.7	0.6492833507166493
NISCH	missense	2	2460.0,nan	0.8024081975918023
NKAP	missense	2	690.0	0.7486282513717486
NKPD1	missense	2	1093.0	0.7091712908287092
NKTR	missense	4	1085.8	0.4607995392004609
NKX1-2	missense	2	6.0	0.017644982355017644
NKX2-1	missense	4	291.8	0.5191304808695192
NKX2-3	missense	2	582.0	0.8220981779018222
NKX2-4	missense	3	256.3	0.4769645230354772
NKX2-5	missense	2	412.0	0.7054982945017056
NKX2-6	missense	3	189.8	0.42050457949542064
NKX3-2	missense	2	222.0	0.4130985869014131
NKX6-2	missense	3	86.9	0.13228086771913228
NLE1	missense	3	562.2	0.7656762343237656
NLGN1	missense	3	561.0	0.3956096043903956
NLGN2	missense	8	376.5,nan	0.05953094046905956
NLGN3	missense	4	762.9	0.6756243243756757
NLGN4X	missense	2	135.0	0.10847889152110843
NLK	missense	2	372.0	0.418141581858418
NLN	missense	2	750.0	0.5714014285985713
NLRC3	missense	2	784.0	0.42114957885042137
NLRC4	missense	6	532.9,nan,nan	0.20530179469820536
NLRC5	missense	6	1595.3	0.7702322297677703
NLRP10	missense	3	842.1	0.8814231185768814
NLRP13	missense	6	861.8	0.716076283923716
NLRP14	missense	3	1653.5	0.9592310407689593
NLRP1	missense	2	36.0	0.017354982645017353
NLRP2	missense	3	270.2,nan	0.10198189801810198
NLRP3	missense	3	375.2,nan	0.16323883676116324
NLRP4	missense	2	1035.0	0.5796424203575797
NLRP5	missense	2	372.0	0.20298379701620295
NLRP6	missense	2	344.0	0.25660974339025655
NLRP7	missense	2	606.0	0.36270063729936275
NME7	missense	3	257.3	0.4142265857734144
NMRK2	missense	3	132.8	0.32314867685132315
NMT2	missense	2	1218.0	0.9642490357509642
NOA1	missense	3	378.4	0.3525386474613526
NOBOX	missense	3	223.8	0.14611685388314613
NOC2L	missense	3	652.4	0.5756684243315755
NOC3L	missense	3	46.8,nan	0.006092993907006095
NOC4L	missense	5	161.9	0.044870955129044876
NOD1	missense	2	621.0	0.4041405958594041
NOD2	missense	2	226.0	0.14560385439614557
NOL4L	missense	3	nan,nan	nan
NOL4	missense	3	677.5	0.7103832896167104
NOL6	missense	4	871.4	0.5480194519805479
NOLC1	missense	3	261.4	0.15030084969915028
NOM1	missense	2	975.0	0.5897634102365896
NONO	missense	3	435.0,nan,nan	0.6362773637226362
NOP14	missense	2	1245.0,nan	0.6946323053676946
NOP2	missense	2	229.0	0.17337482662517334
NOP56	missense	3	988.7	0.9862550137449863
NOS1	missense	4	1488.1	0.7957682042317957
NOS3	missense	4	413.4	0.0942019057980942
NOTCH1	missense	17	1301.8	0.04915395084604917
NOTCH2	missense	8	1690.2	0.4799325200674801
NOTCH3	missense	6	1040.7	0.13224586775413225
NOTCH4	missense	2	3534.0	0.8086881913118087
NOTUM	missense	3	587.8	0.8165211834788166
NOX5	missense	2	462.0	0.39393960606039397
NOXA1	missense	3	186.6	0.16957183042816956
NOXO1	missense	2	119.0	0.2073287926712074
NPAP1	missense	4	1340.2	0.8968931031068968
NPAS1	missense	4	426.6,nan	0.45259354740645263
NPAS2	missense	2	1836.0	0.8937491062508938
NPAS3	missense	4	155.9	0.021656978343021646
NPAT	missense	5	1174.2	0.6374263625736374
NPBWR2	missense	2	316.0	0.5487164512835486
NPC1L1	missense	2	1386.0	0.5609644390355608
NPC1	missense	2	193.0	0.09877790122209879
NPDC1	missense	2	399.0	0.6210723789276211
NPEPPS	missense	2	37.0	0.030274969725030278
NPFFR1	missense	3	208.9	0.31444768555231445
NPHP1	missense	2	486.0	0.38610161389838604
NPHP3	missense	2	814.0	0.34621865378134614
NPHP4	missense	5	1028.0	0.5338314661685338
NPLOC4	missense	3	511.8	0.5634154365845634
NPPC	missense	2	71.0,nan	0.37104862895137103
NPR1	missense	5	954.3	0.742980257019743
NPR2	missense	3	250.1	0.07963892036107965
NPTN	missense	3	373.1	0.6416043583956416
NPTX1	missense	2	302.0	0.4213645786354213
NPVF	missense	3	45.5	0.09529890470109532
NPY2R	missense	2	216.0,nan	0.3468486531513468
NR1D2	missense	3	342.0	0.36279663720336286
NR1H2	missense	2	928.0,nan	0.8891161108838891
NR2C1	missense	2	112.0	0.12191787808212193
NR2C2	missense	2	377.0	0.3718746281253718
NR2F1	missense	27	150.7	5.999994000005993e-06
NR2F2	missense	3	173.1	0.21211878788121208
NR2F6	missense	3	327.0	0.5606534393465605
NR3C1	missense	2	118.0,nan,nan	0.09968190031809966
NR4A2	missense	5	64.6	0.0017939982060017948
NR5A1	missense	2	337.0	0.4344635655364345
NR6A1	missense	4	179.4	0.12085087914912088
NRBP1	missense	3	133.6	0.08611191388808612
NRDE2	missense	2	1590.0	0.7009272990727009
NRF1	missense	2	190.0,nan	0.23118476881523117
NRG1	missense	3	422.0,nan	0.35068164931835066
NRIP1	missense	4	1245.1,nan,nan	0.8466671533328467
NRK	missense	5	935.2	0.3017606982393017
NRP1	missense	3	438.2,nan	0.25004974995025
NRSN1	missense	2	513.0	0.9866330133669866
NRTN	missense	3	179.6	0.6852823147176853
NRXN1	missense	5	1196.7	0.5426534573465427
NRXN2	missense	6	1154.4,nan	0.3904336095663904
NRXN3	missense	4	858.6,nan	0.5804964195035804
NSD1	missense	16	475.1	9.999996666667782e-07
NSD2	missense	8	463.9,nan,nan,nan	0.016870983129016873
NSD3	missense	4	1881.5	0.9813110186889813
NSFL1C	missense	3	29.2,nan	0.013017986982013015
NSMAF	missense	3	997.0	0.6978873021126979
NSMCE4A	missense	2	351.0	0.512059487940512
NSUN6	missense	3	332.6	0.4502275497724503
NSUN7	missense	2	393.0	0.3187636812363187
NT5C1B	missense	3	864.0,nan	0.766003233996766
NT5DC3	missense	2	1320.0	0.9255060744939255
NT5M	missense	3	272.4	0.7847452152547847
NTN1	missense	3	808.9,nan,nan	0.8826401173598827
NTN5	missense	2	143.0	0.20369979630020368
NTNG2	missense	2	499.0	0.5374394625605374
NTRK1	missense	2	1433.0	0.8193261806738193
NTRK2	missense	6	169.9,nan	0.0048839951160048805
NTRK3	missense	3	1009.2	0.82002017997982
NUAK1	missense	3	1013.9	0.9460160539839461
NUBP2	missense	2	166.0	0.36711863288136715
NUDCD2	missense	2	2.0	0.019851980148019848
NUDT12	missense	2	25.0	0.03716196283803717
NUDT17	missense	2	768.0	0.9460510539489461
NUDT6	missense	2	24.0	0.06426493573506428
NUGGC	missense	2	450.0,nan	0.33440366559633433
NUMA1	missense	7	1368.9	0.41371558628441385
NUMBL	missense	2	290.0	0.2972537027462972
NUMB	missense	2	429.0,nan	0.3952656047343952
NUP107	missense	3	424.2	0.23421176578823424
NUP153	missense	6	567.0	0.05274394725605275
NUP155	missense	2	254.0	0.11790888209111794
NUP160	missense	2	163.0	0.0782729217270783
NUP188	missense	3	1211.2	0.43405256594743413
NUP205	missense	5	1702.0	0.6868693131306869
NUP210L	missense	3	378.7	0.05596794403205598
NUP210	missense	5	1470.4	0.5770044229955769
NUP214	missense	4	2085.4	0.7797772202227797
NUP85	missense	5	706.0	0.9459480540519459
NUP88	missense	2	344.0	0.27914372085627914
NUP93	missense	3	490.0	0.3203786796213204
NUP98	missense	4	558.0	0.07552392447607553
NUTM1	missense	4	659.8	0.30380569619430375
NWD1	missense	4	1336.6	0.6629003370996629
NWD2	missense	6	1249.8	0.47934752065247943
NXPE1	missense	2	177.0	0.20655379344620656
NXPE3	missense	2	1014.0,nan,nan,nan	0.8219801780198219
NXPE4	missense	3	393.2	0.4596755403244598
NYAP1	missense	2	94.0	0.07781692218307783
NYAP2	missense	5	377.5	0.3415436584563416
NYNRIN	missense	5	1455.0	0.5557144442855557
OASL	missense	2	713.0	0.709001290998709
OAZ2	missense	2	436.0	0.9433570566429433
OBSCN	missense	23	4727.5,303.5	0.0010869777937397606
OBSL1	missense	6	1253.8	0.35756864243135755
OC90	missense	2	445.0	0.3716136283863716
OCA2	missense	2	40.0	0.0356979643020357
OCIAD2	missense	2	392.0	0.9698690301309699
ODC1	missense	4	52.3,nan	0.006110993889006111
ODF2	missense	2	1.0,nan	0.003235996764003237
ODR4	missense	2	170.0	0.23523676476323527
OFCC1	missense	2	298.0	0.6207973792026209
OFD1	missense	2	nan,nan	nan
OGDHL	missense	5	665.2	0.43426956573043407
OGDH	missense	3	693.8	0.9816940183059817
OGFOD1	missense	2	8.0	0.012961987038012964
OGT	missense	7	191.3	0.0009749990250009751
OIP5	missense	2	571.0	0.9625270374729625
OIT3	missense	3	641.9	0.7899002100997901
OLA1	missense	3	497.6	0.8104901895098104
OLFM1	missense	4	302.7	0.3675536324463676
OLFM3	missense	2	86.0	0.11776788223211782
OLFM4	missense	2	486.0	0.5359124640875359
OLFML2A	missense	4	443.8	0.39054660945339054
OLFML2B	missense	3	917.5	0.8267051732948267
OMA1	missense	2	16.0	0.022009977990022
OMG	missense	2	725.0	0.8012071987928011
OPA1	missense	3	245.5	0.08056091943908054
OPHN1	missense	2	1188.0	0.7127812872187127
OPLAH	missense	3	1278.2	0.6401073598926401
OPN5	missense	3	504.1	0.8857451142548859
OR10G4	missense	2	28.0	0.06355793644206356
OR10H1	missense	2	333.0	0.6097033902966096
OR10J3	missense	2	362.0	0.5941334058665941
OR10P1	missense	2	70.0	0.14832485167514836
OR10Q1	missense	2	99.0	0.20672679327320678
OR10R2	missense	2	266.0	0.46534353465646516
OR11A1	missense	2	207.0,nan,nan	0.3934406065593934
OR11G2	missense	2	72.0	0.142021857978142
OR1A2	missense	2	414.0	0.7162562837437163
OR1J4	missense	2	382.0	0.6472723527276472
OR1Q1	missense	3	88.3	0.11236888763111239
OR2A25	missense	2	340.0	0.6176383823616176
OR2AG2	missense	2	153.0	0.29218370781629216
OR2B11	missense	2	312.0	0.6012333987666012
OR2C3	missense	2	707.0	0.9331440668559331
OR2D3	missense	3	448.6	0.9114570885429114
OR2L13	missense	2	67.0,nan	0.1460578539421461
OR2M4	missense	3	366.2	0.8210651789348211
OR2Y1	missense	2	148.0	0.30734569265430733
OR4A16	missense	2	252.0	0.44875955124044886
OR4C11	missense	2	237.0	0.45037054962945045
OR4C15	missense	2	213.0	0.35353064646935345
OR4D9	missense	2	245.0	0.45809254190745796
OR4E2	missense	2	131.0	0.26281173718826284
OR4K1	missense	2	553.0	0.8483051516948483
OR4X2	missense	3	272.4	0.6039423960576038
OR52A5	missense	2	15.0	0.03425496574503427
OR52I2	missense	2	301.0	0.48844951155048855
OR52J3	missense	2	754.0	0.9745200254799745
OR52M1	missense	2	104.0	0.21577478422521576
OR5B3	missense	2	29.0	0.06346193653806347
OR5H1	missense	2	147.0	0.3005366994633005
OR5K4	missense	2	287.0	0.5215044784955216
OR5M9	missense	3	323.8	0.7246072753927246
OR5T2	missense	3	372.7	0.7203942796057206
OR6C1	missense	2	165.0	0.3263566736433264
OR6C3	missense	2	139.0	0.2801027198972801
OR6K2	missense	2	743.0	0.954026045973954
OR6N2	missense	2	175.0	0.33646266353733656
OR6Y1	missense	2	236.0	0.43074156925843066
OR7E24	missense	2	456.0	0.7114282885717116
OR8D2	missense	3	190.4	0.38914561085438926
OR8G5	missense	5	295.4	0.7184122815877184
OR8K5	missense	2	9.0	0.022138977861022143
OR9A4	missense	2	375.0	0.6253763746236253
OR9Q1	missense	2	35.0	0.07726192273807726
ORAI1	missense	3	13.1	0.004367995632004366
ORC1	missense	3	287.5,nan	0.13868186131813867
ORC3	missense	2	545.0	0.4382805617194382
OS9	missense	2	821.0	0.630990369009631
OSBP2	missense	2	699.0	0.42280657719342274
OSBPL6	missense	3	296.6	0.12854187145812856
OSBPL7	missense	3	246.9,nan	0.11652588347411653
OSBP	missense	3	340.4	0.1996888003111997
OSCP1	missense	2	222.0	0.3269086730913269
OSR2	missense	2	574.0	0.9158350841649159
OSTF1	missense	2	205.0	0.5108214891785108
OTC	missense	2	102.0	0.1888078111921888
OTOA	missense	4	453.8	0.12378487621512382
OTOF	missense	9	1293.0,nan	0.3912016087983912
OTOGL	missense	2	5912.0	0.9731650268349732
OTOG	missense	11	1868.3	0.30293769706230295
OTOP2	missense	3	103.4,nan	0.05393194606805393
OTUD5	missense	3	201.0	0.18136781863218138
OTUD7A	missense	4	839.4	0.7185342814657185
OTUD7B	missense	3	853.4	0.6801233198766801
OTX2	missense	2	59.0	0.14485785514214483
OVCH1	missense	5	581.2	0.2135317864682135
OXER1	missense	2	116.0	0.18548381451618534
OXLD1	missense	2	17.0	0.08876491123508878
OXR1	missense	3	431.3	0.2556677443322557
OXSR1	missense	2	971.0	0.8377701622298379
OXTR	missense	3	94.6	0.08847991152008848
P2RX4	missense	2	353.0	0.47873152126847873
P3H3	missense	5	701.8	0.8293051706948293
P4HA2	missense	2	414.0,nan,nan	0.47583752416247604
PABPC1L	missense	2	854.0,nan	0.7099222900777098
PABPC1	missense	2	75.0	0.08273991726008276
PABPC5	missense	2	310.0	0.4637305362694638
PABPN1L	missense	2	463.0	0.7982322017677982
PACS1	missense	38	0.9	1.010100999897969e-08
PACS2	missense	18	17.7	1.010100999897969e-08
PACSIN3	missense	2	39.0,nan	0.06584193415806587
PADI4	missense	3	110.3	0.0437089562910437
PAF1	missense	3	328.6	0.36899463100536917
PAFAH1B1	missense	4	184.4	0.18379281620718382
PAFAH2	missense	2	289.0,nan	0.4381195618804381
PAK1IP1	missense	2	240.0	0.3538196461803538
PAK1	missense	4	94.3	0.016981983018016976
PAK3	missense	2	581.0,nan	0.530940469059531
PAK4	missense	5	234.5,nan,nan,nan	0.09648190351809648
PAK6	missense	4	274.8,nan,nan,nan,nan	0.15005284994715004
PALB2	missense	4	570.6	0.21114778885221117
PALLD	missense	4	989.8,nan	0.5815584184415816
PAN2	missense	5	924.7,nan	0.6017953982046018
PANK2	missense	3	580.9	0.7256142743857257
PANK4	missense	4	165.3	0.02758597241402759
PAOX	missense	3	109.9	0.07041992958007041
PAPLN	missense	4	743.6,nan	0.3112136887863112
PAPOLB	missense	2	327.0	0.30990769009230984
PAPOLG	missense	2	1758.0	0.9482620517379483
PAPPA2	missense	3	1799.7	0.6951143048856951
PAPPA	missense	4	1348.9	0.5654444345555656
PAPSS2	missense	4	559.2	0.720991279008721
PAQR8	missense	2	313.0,nan	0.4893215106784894
PARD3B	missense	6	998.4	0.6721513278486722
PARD3	missense	2	1166.0	0.47320352679647326
PARD6B	missense	2	812.0	0.9282670717329282
PARN	missense	2	nan,nan	nan
PARP10	missense	2	1452.0	0.6655303344696657
PARP14	missense	2	3648.0	0.8893631106368893
PARP15	missense	2	115.0	0.11655388344611654
PARP16	missense	2	89.0	0.18753881246118748
PARP1	missense	2	1401.0	0.6974793025206975
PARP2	missense	3	171.8	0.10863689136310865
PARP3	missense	2	514.0	0.5223154776845225
PARP6	missense	3	810.8,nan	0.8579181420818579
PARP8	missense	2	929.0,nan	0.5986284013715988
PARVB	missense	2	245.0	0.38935861064138927
PARVG	missense	2	111.0,nan,nan	0.21079778920221076
PATJ	missense	4	434.8	0.03801696198303802
PATL1	missense	3	429.0	0.327844672155328
PATZ1	missense	2	717.0	0.5720944279055722
PAX1	missense	4	284.2	0.26704973295026707
PAX3	missense	4	187.9	0.12794387205612792
PAX6	missense	3	504.3,nan,nan,nan	0.7839112160887838
PAX7	missense	2	49.0	0.06624793375206625
PAX8	missense	3	489.2	0.751935248064752
PAXBP1	missense	3	968.3	0.7164042835957165
PAXIP1	missense	2	2994.0,nan	0.993960006039994
PBX1	missense	10	26.0	1.818181652892578e-07
PBX3	missense	3	36.4	0.012185987814012193
PBXIP1	missense	2	132.0	0.12001687998312006
PCBP2	missense	4	342.2	0.7190952809047191
PCBP3	missense	2	341.0,nan	0.506915493084507
PCBP4	missense	2	980.0	0.9380730619269381
PCCB	missense	3	297.4	0.2697307302692697
PCDH10	missense	4	888.6	0.7159202840797161
PCDH12	missense	3	1321.7	0.7635532364467635
PCDH15	missense	7	1448.9	0.6083023916976082
PCDH17	missense	4	1291.0	0.9179060820939179
PCDH19	missense	4	129.4	0.006081993918006082
PCDH1	missense	3	970.0	0.4854815145184854
PCDH7	missense	4	526.0	0.2157537842462158
PCDH9	missense	3	676.5,nan	0.3204306795693204
PCDHGC5	missense	2	921.0	0.5378074621925379
PCDP1	missense	3	1172.8	0.9194350805649194
PCED1B	missense	3	418.8,nan	0.676019323980676
PCF11	missense	4	1002.0	0.38663261336738675
PCGF2	missense	7	28.1,nan,nan	2.3999976000023993e-05
PCGF3	missense	2	360.0,nan,nan	0.7468272531727469
PCGF5	missense	2	122.0,nan	0.29124670875329123
PCK1	missense	2	782.0	0.6827303172696828
PCK2	missense	4	178.7	0.16387783612216386
PCLO	missense	8	4180.9	0.7601662398337603
PCM1	missense	7	1587.9	0.6778413221586779
PC	missense	4	956.4,nan,nan	0.6135183864816135
PCNT	missense	7	3281.3	0.9707130292869707
PCNX1	missense	3	1004.8	0.20715079284920715
PCNX2	missense	3	259.0	0.024082975917024078
PCNX3	missense	7	1249.1	0.35048464951535047
PCNX4	missense	2	1130.0,nan	0.538981461018539
PCOLCE2	missense	2	48.0	0.08076291923708075
PCSK4	missense	2	121.0	0.10637289362710636
PCSK5	missense	4	1278.7	0.41979758020241986
PCSK6	missense	4	871.7	0.6526673473326527
PCSK7	missense	2	569.0	0.4424745575254425
PDCD11	missense	8	1251.3	0.44771455228544765
PDCD4	missense	2	558.0	0.60986839013161
PDCD5	missense	2	57.0	0.2783457216542783
PDCD6	missense	2	73.0	0.24471075528924474
PDCD7	missense	2	781.0	0.8572161427838572
PDE11A	missense	2	933.0	0.544989455010545
PDE1B	missense	2	505.0	0.5194974805025196
PDE1C	missense	2	205.0	0.1699088300911699
PDE2A	missense	5	796.0,nan	0.6346873653126346
PDE3A	missense	2	158.0	0.09797990202009803
PDE3B	missense	3	641.9	0.32542667457332547
PDE4B	missense	2	1443.0,nan,nan	0.8770681229318771
PDE4DIP	missense	2	1095.0	0.2642077357922642
PDE4D	missense	9	318.0	0.04096395903604096
PDE6A	missense	3	1040.6	0.8122811877188123
PDE6B	missense	3	602.2	0.448891551108449
PDE6C	missense	4	631.7	0.5114734885265113
PDE8A	missense	2	650.0,nan	0.43056256943743054
PDE8B	missense	3	460.4	0.2861617138382862
PDE9A	missense	5	116.6	0.010002989997010004
PDGFD	missense	2	98.0	0.17166282833717164
PDGFRA	missense	4	781.7	0.49275850724149284
PDGFRB	missense	4	351.2	0.08845591154408848
PDHA1	missense	13	192.6	0.02518497481502519
PDIA5	missense	3	249.7	0.2563197436802563
PDLIM1	missense	2	119.0	0.22661577338422664
PDLIM2	missense	2	261.0	0.2750617249382751
PDLIM7	missense	2	nan,nan	nan
PDP1	missense	2	415.0	0.41987758012242016
PDS5A	missense	5	1517.0	0.9641650358349642
PDS5B	missense	3	1823.3	0.8413851586148414
PDXDC1	missense	4	156.5	0.024205975794024205
PDZD2	missense	6	1999.3,nan	0.5041734958265042
PDZD4	missense	4	874.1	0.9159300840699159
PDZD7	missense	5	292.0	0.3472986527013472
PDZD8	missense	4	569.5	0.23739976260023768
PDZRN4	missense	2	174.0	0.12786487213512787
PEAK1	missense	3	2113.9,nan	0.8204401795598204
PEAR1	missense	3	910.5,nan	0.5979294020705979
PECR	missense	2	225.0	0.428956571043429
PEG3	missense	5	983.3,nan,nan,nan	0.35037564962435047
PELI2	missense	4	492.5	0.9417390582609417
PELP1	missense	4	291.5	0.0364919635080365
PENK	missense	2	43.0,nan	0.1195818804181196
PEPD	missense	2	373.0	0.43941856058143935
PER1	missense	4	1034.4	0.6046023953976043
PER2	missense	4	1210.4	0.7562552437447563
PES1	missense	4	206.0	0.11046988953011044
PEX10	missense	4	154.3	0.17847882152117844
PEX13	missense	2	194.0	0.2885897114102886
PEX19	missense	2	495.0	0.7704162295837704
PEX1	missense	3	397.8	0.12216687783312218
PEX3	missense	2	381.0	0.5552394447605552
PFAS	missense	4	908.0	0.4170855829144169
PFDN2	missense	2	218.0	0.7131262868737132
PFKFB2	missense	3	177.4	0.1511218488781511
PFKL	missense	2	1992.0	0.9657080342919657
PFKM	missense	4	795.2	0.7305872694127306
PFKP	missense	8	314.1	0.06421693578306419
PFN2	missense	2	268.0	0.7494152505847494
PGAM2	missense	3	101.8	0.20804379195620806
PGAP3	missense	2	414.0	0.6613153386846613
PGBD2	missense	3	739.1	0.847053152946847
PGGHG	missense	2	1336.0	0.8116421883578117
PGLYRP3	missense	2	587.0	0.7963712036287963
PGM1	missense	3	847.0	0.9381230618769382
PGM2L1	missense	2	1479.0	0.938024061975938
PGM3	missense	2	225.0	0.2454757545242455
PGR	missense	2	533.0	0.38401161598838396
PGS1	missense	3	178.8	0.13584086415913585
PHACTR1	missense	4	118.4,nan	0.06431193568806431
PHACTR2	missense	2	726.0	0.5959934040065961
PHACTR3	missense	3	670.9	0.808844191155809
PHACTR4	missense	2	1046.0	0.729198270801729
PHB2	missense	2	319.0,nan	0.5677594322405678
PHB	missense	3	70.4	0.10485389514610488
PHC3	missense	4	414.4	0.1442298557701442
PHETA1	missense	2	661.0	0.9687710312289688
PHEX	missense	2	519.0	0.4122535877464124
PHF11	missense	2	222.0	0.38247061752938255
PHF12	missense	5	277.4	0.03022196977803023
PHF14	missense	2	855.0	0.5485404514595487
PHF19	missense	2	1203.0	0.9151990848009152
PHF20L1	missense	2	2488.0	0.9618750381249619
PHF21A	missense	2	18.0	0.02025397974602025
PHF2	missense	4	873.9	0.5272064727935271
PHF3	missense	4	1539.2,nan	0.518925481074519
PHF5A	missense	2	33.0	0.20059479940520059
PHF6	missense	4	344.0	0.7345912654087345
PHF8	missense	3	294.4	0.09715090284909719
PHIP	missense	13	1077.2	0.20173279826720172
PHKB	missense	4	710.1,nan	0.395912604087396
